0;9741.0;1015;5;1744
0;9751.0;1015;5;null
0;9799.0;775;35;null
0;9809.0;775;35;1347
0;9857.0;1015;5;1347
0;9867.0;1015;5;null
0;10073.0;-15;5;null
0;10083.0;-15;5;2641
0;10289.0;1015;5;2641
0;10299.0;1015;5;null
0;10311.0;955;15;null
0;10321.0;955;15;2629
0;10333.0;1015;5;2629
0;10343.0;1015;5;null
0;10419.0;635;85;null
0;10429.0;635;85;1983
0;10431.0;625;75;1983
0;10441.0;625;75;null
0;10443.0;635;85;null
0;10453.0;635;85;1829
0;10529.0;1015;5;1829
0;10539.0;1015;5;null
0;10715.0;135;55;null
0;10725.0;135;55;2488
0;10727.0;125;55;2488
0;10737.0;125;55;null
0;10739.0;135;55;null
0;10749.0;135;55;1761
0;10751.0;125;65;1761
0;10761.0;125;65;null
0;10763.0;135;55;null
0;10773.0;135;55;932
0;10775.0;145;45;932
0;10785.0;145;45;null
0;10787.0;135;55;null
0;10797.0;135;55;876
0;10973.0;1015;5;876
0;10983.0;1015;5;null
0;11157.0;145;25;null
0;11167.0;145;25;2088
0;11341.0;1015;5;2088
0;11351.0;1015;5;null
0;11557.0;-15;5;null
0;11567.0;-15;5;2642
0;11769.0;995;15;2642
0;11779.0;995;15;null
0;11981.0;-15;5;null
0;11991.0;-15;5;2643
0;11999.0;25;55;2643
0;12009.0;25;55;null
0;12017.0;-15;5;null
0;12027.0;-15;5;2644
0;12233.0;1015;5;2644
0;12243.0;1015;5;null
0;12257.0;945;95;null
0;12267.0;945;95;2447
0;12269.0;935;85;2447
0;12279.0;935;85;null
0;12281.0;945;95;null
0;12291.0;945;95;1356
0;12293.0;935;85;1356
0;12303.0;935;85;null
0;12305.0;945;95;null
0;12315.0;945;95;1293
0;12329.0;1015;5;1293
0;12339.0;1015;5;null
0;12409.0;665;5;null
0;12419.0;665;5;2470
0;12489.0;1015;5;2470
0;12499.0;1015;5;null
0;12505.0;985;45;null
0;12515.0;985;45;2623
0;12521.0;1015;5;2623
0;12531.0;1015;5;null
0;12737.0;-15;5;null
0;12747.0;-15;5;2645
0;12761.0;55;25;2645
0;12771.0;55;25;null
0;12785.0;-15;5;null
0;12795.0;-15;5;2646
0;12997.0;995;25;2646
0;13007.0;995;25;null
0;13209.0;-15;5;null
0;13219.0;-15;5;2647
0;13231.0;45;45;2647
0;13241.0;45;45;null
0;13253.0;-15;5;null
0;13263.0;-15;5;2648
0;13469.0;1015;5;2648
0;13479.0;1015;5;null
0;13541.0;705;65;null
0;13551.0;705;65;2487
0;13613.0;1015;5;2487
0;13623.0;1015;5;null
0;13669.0;785;5;null
0;13679.0;785;5;2519
0;13681.0;775;5;2519
0;13691.0;775;5;null
0;13693.0;785;5;null
0;13703.0;785;5;583
0;13705.0;775;15;583
0;13715.0;775;15;null
0;13717.0;785;5;null
0;13727.0;785;5;446
0;13773.0;1015;5;446
0;13783.0;1015;5;null
0;13927.0;295;25;null
0;13937.0;295;25;2366
0;13939.0;285;25;2366
0;13949.0;285;25;null
0;13951.0;295;25;null
0;13961.0;295;25;2278
0;14105.0;1015;5;2278
0;14115.0;1015;5;null
0;14253.0;325;15;null
0;14263.0;325;15;1258
0;14265.0;315;15;1258
0;14275.0;315;15;null
0;14277.0;325;15;null
0;14287.0;325;15;983
0;14425.0;1015;5;983
0;14435.0;1015;5;null
0;14441.0;985;55;null
0;14451.0;985;55;2631
0;14457.0;1015;5;2631
0;14467.0;1015;5;null
0;14471.0;995;25;null
0;14481.0;995;25;2646
0;14485.0;1015;5;2646
0;14495.0;1015;5;null
0;14655.0;215;25;null
0;14665.0;215;25;1955
0;14825.0;1015;5;1955
0;14835.0;1015;5;null
0;14839.0;995;15;null
0;14849.0;995;15;2642
0;14853.0;1015;5;2642
0;14863.0;1015;5;null
0;14903.0;815;65;null
0;14913.0;815;65;2123
0;14915.0;805;65;2123
0;14925.0;805;65;null
0;14927.0;815;65;null
0;14937.0;815;65;2117
0;14939.0;805;65;2117
0;14949.0;805;65;null
0;14951.0;815;65;null
0;14961.0;815;65;1193
0;15001.0;1015;5;1193
0;15011.0;1015;5;null
0;15157.0;285;15;null
0;15167.0;285;15;2145
0;15169.0;275;25;2145
0;15179.0;275;25;null
0;15181.0;285;15;null
0;15191.0;285;15;1401
0;15337.0;1015;5;1401
0;15347.0;1015;5;null
0;15457.0;465;45;null
0;15467.0;465;45;2256
0;15469.0;455;45;2256
0;15479.0;455;45;null
0;15481.0;465;45;null
0;15491.0;465;45;1847
0;15493.0;455;45;1847
0;15503.0;455;45;null
0;15505.0;465;45;null
0;15515.0;465;45;1237
0;15517.0;455;45;1237
0;15527.0;455;45;null
0;15529.0;465;45;null
0;15539.0;465;45;1021
0;15649.0;1015;5;1021
0;15659.0;1015;5;null
0;15665.0;985;25;null
0;15675.0;985;25;2602
0;15681.0;1015;5;2602
0;15691.0;1015;5;null
0;15757.0;685;75;null
0;15767.0;685;75;2041
0;15769.0;675;75;2041
0;15779.0;675;75;null
0;15781.0;685;75;null
0;15791.0;685;75;1988
0;15792.0;685;65;1988
0;15802.0;685;65;null
0;15803.0;685;75;null
0;15813.0;685;75;1876
0;15879.0;1015;5;1876
0;15889.0;1015;5;null
0;15899.0;965;45;null
0;15909.0;965;45;2634
0;15919.0;1015;5;2634
0;15929.0;1015;5;null
0;16047.0;425;75;null
0;16057.0;425;75;2505
0;16059.0;415;75;2505
0;16069.0;415;75;null
0;16071.0;425;75;null
0;16081.0;425;75;1053
0;16199.0;1015;5;1053
0;16209.0;1015;5;null
0;16217.0;975;45;null
0;16227.0;975;45;2626
0;16235.0;1015;5;2626
0;16245.0;1015;5;null
0;16265.0;915;65;null
0;16275.0;915;65;1672
0;16277.0;925;55;1672
0;16287.0;925;55;null
0;16289.0;915;65;null
0;16299.0;915;65;578
0;16319.0;1015;5;578
0;16329.0;1015;5;null
0;16337.0;975;55;null
0;16347.0;975;55;2636
0;16355.0;1015;5;2636
0;16365.0;1015;5;null
0;16537.0;155;45;null
0;16547.0;155;45;2538
0;16549.0;145;45;2538
0;16559.0;145;45;null
0;16561.0;155;45;null
0;16571.0;155;45;665
0;16743.0;1015;5;665
0;16753.0;1015;5;null
0;16763.0;965;15;null
0;16773.0;965;15;2612
0;16783.0;1015;5;2612
0;16793.0;1015;5;null
0;16801.0;975;35;null
0;16811.0;975;35;2618
0;16819.0;1015;5;2618
0;16829.0;1015;5;null
0;16841.0;955;25;null
0;16851.0;955;25;2633
0;16863.0;1015;5;2633
0;16873.0;1015;5;null
0;17009.0;335;35;null
0;17019.0;335;35;2267
0;17155.0;1015;5;2267
0;17165.0;1015;5;null
0;17171.0;985;15;null
0;17181.0;985;15;2601
0;17187.0;1015;5;2601
0;17197.0;1015;5;null
0;17201.0;995;35;null
0;17211.0;995;35;2605
0;17215.0;1015;5;2605
0;17225.0;1015;5;null
0;17321.0;535;95;null
0;17331.0;535;95;2318
0;17427.0;1015;5;2318
0;17437.0;1015;5;null
0;17441.0;995;45;null
0;17451.0;995;45;2608
0;17455.0;1015;5;2608
0;17465.0;1015;5;null
0;17475.0;965;35;null
0;17485.0;965;35;2628
0;17495.0;1015;5;2628
0;17505.0;1015;5;null
0;17687.0;105;5;null
0;17697.0;105;5;2137
0;17699.0;95;5;2137
0;17709.0;95;5;null
0;17711.0;105;5;null
0;17721.0;105;5;1229
0;17723.0;95;5;1229
0;17733.0;95;5;null
0;17735.0;105;5;null
0;17745.0;105;5;594
0;17927.0;1015;5;594
0;17937.0;1015;5;null
